sourceId,targetId
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SCHEDULED_AMOUNT_UNIT_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SCHEDULED_DOSE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SCHEDULED_DOSE_UNIT_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SCHEDULED_TIME
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SEC_USER_ID
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SIG
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SITE_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SUBSEQUENT_CHILDREN
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SUBSEQUENT_INFO_DAT
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|SUBSEQUENT_PARENT
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TAKEN_TIME
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TAKEN_UTC_DTTM
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TCI_CONCENTRATION
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TCI_CONCENTRATION_UNIT_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TCI_MODEL_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|TCI_TARGET_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|USER_ID
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|WAS_TIMELY_ADMIN_CODE
emr|dbo|MED_ADMIN_RECORDS,emr|dbo|MED_ADMIN_RECORDS|_SURROGATEKEY
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ADMIN_RND_FACTOR
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ADMIN_RND_METH_NM
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ADMIN_ROUTE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ADMIN_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ALLOW_OR_DOSE_LI_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_AFTORD_PP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_ALL_OVR_DOSE_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_DFLT_WEIGHT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_INCLU_FORM_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_INCLU_STR_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_INC_SG_NAME_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_MAX_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_MAX_DOSE_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_MIN_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_MIN_DOSE_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_NAME_MIXSTR_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_NAME_ORD_PP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|AMB_NAME_SUFFIX
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|APC_ALLERGY_CHECK
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|BLANK_DOSE_SCAN_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|BRAND_NAME_CODE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CALC_RATE_FRM_VD_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CART_GROUP_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CA_FED_REG_CD_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CHK_INGRED_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CM_LOG_OWNER_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CM_PHY_OWNER_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|COMP_AND_RPKG_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|CONTROLLED_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|COST
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DEA_CLASS_CODE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DEA_CLASS_CODE_NAM
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DEFAULT_FREQ_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DEFAULT_LONG_TER_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DEFAULT_WEIGHT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DISCRETE_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DISCRETE_STR_UNITS
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DISPENSE_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DISP_RND_FACTOR
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DISP_RND_METHOD_NM
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|DPC_DRG_DRG_INTRCT
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|FILE_RX_NAME_PP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|FILTER_TYPE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|FORM_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|HIDE_FRM_OP_IMS_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|IMS_ENABLED_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|IMS_PP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|INCLUDE_STRNGTH_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|IP_MAR_FLO_EXPIRY
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|LAST_RESORT_DISP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MAR_OFFSCHED_MINS
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MATCH_ACROSS_CON_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MAX_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MAX_DOSE_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MDDB_RECORD_KEY
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MEDICATION_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MEDICATION_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MEDISPAN_DDI
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MED_RND_FACTOR
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MED_RND_METHOD_NM
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MED_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MIN_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MIN_DOSE_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|MODIFIED_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|NAME_SOURCE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|NDC_INACTIVATED_DT
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_ADMIN_INST_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_DEFAULT_FREQ_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_IMS_PREF_PROD_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_ORDER_HELP_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_SHORT_INST
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|OP_SHORT_ORDER_HEL
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|ORDER_DISPLAY_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PADDED_DOSE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PANEL_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PHARM_SUBCLASS_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PNL_SUP_ALT_CHK_NM
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PPC_PAT_CONS_MSG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PROPTRY_STATUS_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PROTECT_DEL_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PROXY_MED_FOR_DC_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|PX_GROUPER_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RECIPE_ETX_LABEL_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RECIPE_PKG_INFO_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RECIPE_SMART_TXT_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RECORD_STATE_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_INCFAT_DEXCON_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_MAIN_CUSTAMT_FLAG
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_NAME_ORDER_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_NAME_REPORT_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_NAME_VERIFY_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_SETTINGS_MED_ID
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_TEMPLT_TYP_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|RX_TPN_OVERFILL_AMT
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|SHELF_LIFE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|SHORT_NAME
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|SMPLE_GEN_NAM_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|SPECIAL_MED_TYPE_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|STD_DOSE_DEVIATION
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|STRENGTH
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|STRENGTH_UNIT_CODE
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|TEMP_NAME_EDIT
emr|dbo|MED_DETAILS_EXT,emr|dbo|MED_DETAILS_EXT|USE_ALTER_NAME
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|AMOUNT_BUTTONS
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|AMOUNT_ITM_STATUS_CODE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|AMOUNT_REQ_NM
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CHARGE_METHOD_CODE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CM_LOG_OWNER_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CM_PHY_OWNER_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|COMP_EXACT_MATCH_FLAG
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CONTACT_DATE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CONTACT_DATE_REAL
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|CUST_AMOUNT_FLAG
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|DF_NDC_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|DOSE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|DOSE_UNIT_CODE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|DRUG_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|FREQ_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|HELP_TEXT_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|LINE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|MEDICATION_ID
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|MED_MIXTURE_SEL_CODE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|RX_COMP_ADDS_VOL_FLAG
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|RX_COMP_ADDS_WT_FLAG
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|RX_COMP_MED_MIXTURE_ADDTNID_CODE
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|RX_USE_OVERFILL_FLAG
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|SELECTED_NAME
emr|dbo|MED_MIX_COMPONENTS,emr|dbo|MED_MIX_COMPONENTS|TYPE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ACTIVITY_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|AUTHOR_PRVD_TYPE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|AUTHOR_SERVICE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|AUTHOR_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|AUTH_LNKED_PROV_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|AUTH_STAT_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|BLOCK_REASON_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|BLOCK_REASON_TXT
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CARE_PLAN_ENC_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CHR_CNT_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CHR_CNT_MET
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CLINICAL_NOTE_SUMMARY
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CM_CT_OWNER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CNCT_NOTE_TYPE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CONTACT_DATE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CONTACT_DATE_REAL
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CONTACT_NUM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CONTACT_SERIAL_NUM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|COSIGNUSER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|COSIGN_INSTANT_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|COSIGN_INST_LOCAL_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|COSIGN_NOTE_LINK
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|COSIGN_REQUIRED_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|CSGN_RECPNT_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DEL_NOTE_AUTHOR_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DEL_NOTE_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DICTATING_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DICTATION_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DICT_PRIORITY_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DICT_PROV_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DOCUMENT_NAME
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DOCUMENT_SOURCE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DOC_CHNG_REASON_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|DRAFT_STATUS_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_COMMENTS
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_DIASTOLIC_BP
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_EDITED_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_HEARTRATE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_PR_INTERVAL
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_PWAVEAXIS
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_QRS_DURATION
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_QRS_WAVEAXIS
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_QTC_INTERVAL
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_QT_INTERVAL
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_SYSTOLIC_BP
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ECG_T_WAVEAXIS
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|EDIT_USER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ENCOUNTER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|END_OF_TREAT_DATE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ENTRY_INSTANT_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|ENT_INST_LOCAL_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|EXTER_DOCUMENT_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|EXT_TRN_TYPE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|IS_PRECHARTED_FLAG
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|KANTA_STMT_STAT_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|LINK_DXR_ENC_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|LISTS_RESOLVED_FLAG
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|LOGICAL_OWNER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|MOST_RECENT_CNCT_FLAG
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_CREATE_SRC_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_FILE_TIME_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_FORMAT_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_HOVER_BUBBLE_LENGTH
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_LENGTH
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_LST_EDIT_SRC_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_MISFILE_CCA_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_SHARED_W_PAT_HX_FLAG
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_STATUS_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_SUMMARY
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOTE_TYPE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|NOT_FILETM_LOC_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|PHYSICAL_OWNER_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|POC_NOTE_DISC_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|PRE_UCN_NOTE_TYPE_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|PROGRESS_NOTE_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|SENSITIVE_STAT_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|SPEC_NOTE_TIME_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|SPEC_TIME_LOC_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|SPIRO_BRON
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|SUMMARY_REQUIREMENT_CODE
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TRACKING_ENABLED_FLAG
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TRANSCRIPTION_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TRAN_WORK_COPY_ID
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TREAT_SUMM_CPLT_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TREAT_SUMM_PAT_DTTM
emr|dbo|NOTE_ENCOUNTER_INFO,emr|dbo|NOTE_ENCOUNTER_INFO|TREAT_SUMM_PROV_DTTM
